timestamp,session_uid,frame,car_index,front_wing,rear_wing,on_throttle_diff,off_throttle_diff,front_camber,rear_camber,front_toe,rear_toe,front_suspension,rear_suspension,front_anti_roll_bar,rear_anti_roll_bar,front_suspension_height,rear_suspension_height,brake_pressure,brake_bias,engine_braking,tyre_pressure_rl,tyre_pressure_rr,tyre_pressure_fl,tyre_pressure_fr,ballast,fuel_load
1767765837.3431153,16137296052353762183,0,0,21,23,90,55,-3.5,-2.0,0.020000001415610313,0.12000000476837158,37,11,15,11,25,47,100,58,50,21.299999237060547,21.299999237060547,24.200000762939453,24.200000762939453,6,10.0
1767765837.3431153,16137296052353762183,0,1,21,23,90,55,-3.5,-2.0,0.020000001415610313,0.12000000476837158,37,11,15,11,25,47,100,58,50,21.299999237060547,21.299999237060547,24.200000762939453,24.200000762939453,6,10.0
1767765837.3431153,16137296052353762183,0,2,21,23,90,55,-3.5,-2.0,0.020000001415610313,0.12000000476837158,37,11,15,11,25,47,100,58,50,21.299999237060547,21.299999237060547,24.200000762939453,24.200000762939453,6,10.0
1767765837.3431153,16137296052353762183,0,3,21,23,90,55,-3.5,-2.0,0.020000001415610313,0.12000000476837158,37,11,15,11,25,47,100,58,50,21.299999237060547,21.299999237060547,24.200000762939453,24.200000762939453,6,10.0
1767765837.3431153,16137296052353762183,0,4,21,23,90,55,-3.5,-2.0,0.020000001415610313,0.12000000476837158,37,11,15,11,25,47,100,58,50,21.299999237060547,21.299999237060547,24.200000762939453,24.200000762939453,6,10.0
1767765837.3431153,16137296052353762183,0,5,21,23,90,55,-3.5,-2.0,0.020000001415610313,0.12000000476837158,37,11,15,11,25,47,100,58,50,21.299999237060547,21.299999237060547,24.200000762939453,24.200000762939453,6,10.0
1767765837.3431153,16137296052353762183,0,6,21,23,90,55,-3.5,-2.0,0.020000001415610313,0.12000000476837158,37,11,15,11,25,47,100,58,50,21.299999237060547,21.299999237060547,24.200000762939453,24.200000762939453,6,10.0
1767765837.3431153,16137296052353762183,0,7,21,23,90,55,-3.5,-2.0,0.020000001415610313,0.12000000476837158,37,11,15,11,25,47,100,58,50,21.299999237060547,21.299999237060547,24.200000762939453,24.200000762939453,6,10.0
1767765837.3431153,16137296052353762183,0,8,21,23,90,55,-3.5,-2.0,0.020000001415610313,0.12000000476837158,37,11,15,11,25,47,100,58,50,21.299999237060547,21.299999237060547,24.200000762939453,24.200000762939453,6,10.0
1767765837.3431153,16137296052353762183,0,9,21,23,90,55,-3.5,-2.0,0.020000001415610313,0.12000000476837158,37,11,15,11,25,47,100,58,50,21.299999237060547,21.299999237060547,24.200000762939453,24.200000762939453,6,10.0
1767765837.3431153,16137296052353762183,0,10,21,23,90,55,-3.5,-2.0,0.020000001415610313,0.12000000476837158,37,11,15,11,25,47,100,58,50,21.299999237060547,21.299999237060547,24.200000762939453,24.200000762939453,6,10.0
1767765837.3431153,16137296052353762183,0,11,21,23,90,55,-3.5,-2.0,0.020000001415610313,0.12000000476837158,37,11,15,11,25,47,100,58,50,21.299999237060547,21.299999237060547,24.200000762939453,24.200000762939453,6,10.0
1767765837.3431153,16137296052353762183,0,12,21,23,90,55,-3.5,-2.0,0.020000001415610313,0.12000000476837158,37,11,15,11,25,47,100,58,50,21.299999237060547,21.299999237060547,24.200000762939453,24.200000762939453,6,10.0
1767765837.3431153,16137296052353762183,0,13,21,23,90,55,-3.5,-2.0,0.020000001415610313,0.12000000476837158,37,11,15,11,25,47,100,58,50,21.299999237060547,21.299999237060547,24.200000762939453,24.200000762939453,6,10.0
